review_id,app_id,app_name,date,rating,version,cats,title,content
10091317061,1661236690,库迪咖啡,2023-06-30,1,1.3.2,登录账号,真垃圾，这个app，,注销还要打电话，真是奇葩，估计又是拉人头，骗上市，骗股东的钱的
10094009081,1661236690,库迪咖啡,2023-07-01,5,1.3.3,,怀念1元咖啡,怀念1元咖啡
10094217197,499819758,星巴克中国,2023-07-01,1,9.9.0,支付下单,星星不用就扣了,强制扣星，此生无缘，卸载前评论一下。
10091585029,499819758,星巴克中国,2023-07-01,1,9.9.0,登录账号,取消刷脸很不方便啊，差评差评，快点加上。,加上刷脸登陆功能啊
10097614035,1661236690,库迪咖啡,2023-07-02,1,1.3.3,其他,什么垃圾玩意儿,什么垃圾app 难用的要死 微信小程序秒定位 app半天出不来定位 垃圾
10101552494,1412534170,喜茶GO,2023-07-03,1,3.6.7,客服售后,app是不可以用免费小料特权的,app不可以用贵宾特权😮‍💨客服说用小程序呢，服了。界面上还提示周二免费加料
10101617767,1661236690,库迪咖啡,2023-07-03,2,1.3.3,其他,app字体太小,app字体怎么这么小啊？是怕我看见吗？？？
10098576917,1661236690,库迪咖啡,2023-07-03,1,1.3.3,其他,垃圾垃圾垃圾,什么垃圾app，明明已经爆单了还给我显示4分钟可以取货，我开车过去十几分钟，到了店里好家伙前面还有十几单，有一单20多杯，全是排队的，浪费老子时间
10099025844,499819758,星巴克中国,2023-07-03,1,9.9.0,其他,定位太垃圾,定位太垃圾
10102651427,1412534170,喜茶GO,2023-07-04,5,3.6.7,,服务态度,服务态度真的很无语！！
10105266714,1661236690,库迪咖啡,2023-07-04,1,1.3.3,配送履约|门店与出品,外卖门店都显示不出来的,我点两杯还不能一起送过来 垃圾app。直接删除 以后再也不点了。
10109603030,1661236690,库迪咖啡,2023-07-06,3,1.3.3,,发票,不能开发票，是不是会被税务部门关注
10114509945,499819758,星巴克中国,2023-07-07,5,9.10.0,,Apple pay,希望添加Apple pay支付方式
10127938514,1504835619,蜜雪冰城,2023-07-11,1,3.1.2,支付下单,没有退款的地方,垃圾app，打商家电话没人接退款不了
10133106309,1661236690,库迪咖啡,2023-07-12,1,1.3.5,其他,玩不起就不要玩,玩不起就不要玩，我没喝到一杯好喝的
10137831440,1661236690,库迪咖啡,2023-07-13,1,1.3.6,登录账号,垃圾，骗钱,我还有很多卷没有用，不让登录。第一次登录时不提醒虚拟号用不了，你充完钱就说是虚拟号不让用了，呵呵，
10139266828,1661236690,库迪咖啡,2023-07-14,1,1.3.6,门店与出品,非常不好,店员服务态度很恶劣，咖啡质量也极其一般。
10138948500,1661236690,库迪咖啡,2023-07-14,1,1.3.6,其他,员工态度很差,员工态度很差，选自提不提供包装，强制要求顾客自己拿走。没有员工培训。
10152672192,1412534170,喜茶GO,2023-07-17,1,3.6.8,其他,能不能换家地图合作，高德地图填写地址不自动显示楼栋,换个地图吧
10159193665,499819758,星巴克中国,2023-07-19,1,9.10.0,登录账号,显示网络错误,我发验证码一直显示网络错误稍后再试
10157509048,499819758,星巴克中国,2023-07-19,1,9.10.0,登录账号,老子一个验证码没收到 你说老子验证码频繁了 垃圾软件,真垃圾的软件
10175111580,1661236690,库迪咖啡,2023-07-23,1,1.3.6,门店与出品,难喝,在他家点了三杯 一杯杨梅的不加糖还能凑合 一个哈密瓜爆爆珠的好大香精味 有点了一个红柚气泡的又酸又苦 真心避雷！！！！
10182189849,1412534170,喜茶GO,2023-07-25,2,3.6.8,登录账号,注销账户强制下载app,没道理的
10198287454,1661236690,库迪咖啡,2023-07-29,4,1.3.7,,每次开软件都要定位半天,不知道为什么开这个软件网络和定位全都不好
10202330902,499819758,星巴克中国,2023-07-31,3,9.10.0,,app里不要再每时每刻popup了,作为一个每个月消费3，5千星巴克的忠实用户，真心希望app里面不要再有popup推荐了，真的很烦人，我消费每一次就要全神贯注点掉popup，生怕点错，消费越多就要点越多，真的累了。popup转化是0，而且会影响我看别的推荐的心情，你们到底明不明白 app体验是最重要的，不要急功近利杀鸡取卵
10210075339,1661236690,库迪咖啡,2023-08-01,3,1.3.8,,无法输入中文,外送填写地址那里，自己例都告诉我要写“5号楼106房”，但是真正给客户输入的时候完全不允许输入中文、符号、特殊符号，只允许输入数字，什么意思..不想外送直说
10214905056,499819758,星巴克中国,2023-08-03,1,9.11.0,闪退卡顿|支付下单,星巴克Watch App 经常闪退,反应一个Apple watch 上星巴克App的问题： App上只能显示星享卡二维码，但在卡上关联的账户余额无法使用。希望更新后能解决。
10214823732,499819758,星巴克中国,2023-08-03,3,9.11.0,,iwatch闪退,手表上现在打不开直接闪退
10220844399,499819758,星巴克中国,2023-08-04,5,9.11.0,,体验感一直很好,服务态度很好
10243812250,1412534170,喜茶GO,2023-08-10,1,3.6.8,登录账号|广告推送,这年头还能看到收不到短信验证码的,破APP，短信发送服务挂了不修复是吧，不想做app就不要做
10243817030,1661236690,库迪咖啡,2023-08-10,4,1.3.8,,App图标太像工商银行,咖啡购买体验还是不错的，但能不能提个意见不要把app图标做的这么像工商银行？ 每次打开app前都要愣住几秒钟来判断自己没有看错，挺烦的
10243709227,1661236690,库迪咖啡,2023-08-10,1,1.3.8,其他,时间设置问题导致不能点单,时间如果不是自动同步，根本不能点单，要调整手机时间，很烦
10244018243,499819758,星巴克中国,2023-08-10,1,9.11.0,其他,坑爹的活动，三杯 浓缩慕斯，可以换一个券， 但是只有3天时效期,应该在活动页面说明，赠送的券的时效期，而且，一般至少一周，这次只有3天，差评！
10240739558,499819758,星巴克中国,2023-08-10,3,9.11.0,,最近不咋点他了,感觉国产的不仅味道好 还便宜 星巴克现在也就喝一个新奇
10245070574,1412534170,喜茶GO,2023-08-11,1,3.6.8,其他,联动文字游戏玩的6啊,喜茶app没有联动周边套餐得去微信，得差评
10256337042,1661236690,库迪咖啡,2023-08-14,1,1.3.9,支付下单,垃圾的App,1.订单下错后无法取消2.联系不到任何工作人员修改订单。真垃圾
10271940195,1504835619,蜜雪冰城,2023-08-18,5,3.1.5,,无,无
10278249834,499819758,星巴克中国,2023-08-19,4,9.11.0,,啡快 再次点单不显示菜单bug,定位：禁用 联网：WiFi或4G 5G 星巴克应用：上一次啡快订单结束后，不关闭星巴克app，直接再下单，此时啡快默认是上一家店，但是不显示菜单。  只能点开一个错误的店，再切回去。此时才会再次显示菜单
10282886745,1661236690,库迪咖啡,2023-08-21,2,1.4.0,优惠与价格,一杯退坑,打价格战也好什么也好。咖啡淡极了。而且早上点餐所以点心都没货了
10293258034,499819758,星巴克中国,2023-08-24,5,9.12.0,,很好，非常满意，爱了爱了,很好啊
10303613128,499819758,星巴克中国,2023-08-26,5,9.12.0,,喜爱星巴克,如题，这款App点单 非常方便，还有生活体验馆，非常好的一款软件，为这款App点赞。
10329317507,1504835619,蜜雪冰城,2023-09-03,5,3.1.6,,总是请同学喝饮料这里有优惠券,✌🏻️
10330509472,499819758,星巴克中国,2023-09-03,1,9.12.0,其他,生日礼券送不起就不要送啦～,生日礼券从使用期限和通知方式来看都毫无诚意
10328958459,499819758,星巴克中国,2023-09-03,5,9.12.0,,The The,挺好的
10335342999,499819758,星巴克中国,2023-09-04,5,9.12.0,,最美星巴克,满星好评！！！
10340052742,1412534170,喜茶GO,2023-09-06,1,3.6.8,其他,APP没有特权,APP什么时候才能有特权，每次都要打开微信
10339671649,1504835619,蜜雪冰城,2023-09-06,1,3.1.6,其他,抖音买的卷为什么只能在抖音上面用？,真的傻鸟
10349706272,1504835619,蜜雪冰城,2023-09-09,4,3.1.6,,挺好的,非常喜欢
10353271003,499819758,星巴克中国,2023-09-10,5,9.12.0,,lets Starbucks！,123 go！❤️
10381897838,1412534170,喜茶GO,2023-09-18,3,3.6.8,,How to find the London store?,"I couldn’t find the London store in the app. Additionally, is there’s way to switch to English?"
10386715713,499819758,星巴克中国,2023-09-19,5,9.13.0,,灵动岛适配,什么时候能适配灵动岛啊，把取餐口令上岛就可以了，长按点开有一个我已取餐，方案我已经帮你们想好了，快点适配吧
10388005382,1661236690,库迪咖啡,2023-09-20,1,1.4.3,其他,骗子,赞完星就下架兑换物品，你要是穷的连奖品买不起，就别玩花活
10402084527,1504835619,蜜雪冰城,2023-09-24,5,3.1.7,,好,不错
10402304619,1661236690,库迪咖啡,2023-09-24,1,1.4.3,支付下单,历史订单删除按钮在哪儿？,为什么不能删除历史订单？
10411470760,499819758,星巴克中国,2023-09-26,5,9.13.0,,爱的味道❤️,你很喜欢星巴克的口感，他们家的豆子真的非常的香水，我个人很喜欢吃，一年四季是星巴克的，忠实粉丝咖啡，我只爱星巴克星巴克永远是我的爱。
10411465020,499819758,星巴克中国,2023-09-26,2,9.13.0,优惠与价格|配送履约,app配送费太贵,还不如选择外卖平台，优惠券还多，而且免运费
10425133641,499819758,星巴克中国,2023-09-30,4,9.13.0,,干的不错！两点建议,1、环境有待改善，不够舒适； 2、背景音乐，环境噪音有待改进。
10426667192,1504835619,蜜雪冰城,2023-10-01,5,3.1.7,,好,好
10430727667,1412534170,喜茶GO,2023-10-02,1,3.7.0,其他,寿春环球港 服务效率最差,服务效率差 事情多天解决不了 不了了事 希望上级部门重视此事
10436127082,499819758,星巴克中国,2023-10-03,5,9.13.0,,不错,不错
10457904159,1661236690,库迪咖啡,2023-10-09,1,1.4.6,优惠与价格,守了两个月了，保温杯都没库存，用这种套路骗消费者我还是第一次见，玩不起就不要玩,垃圾，再也不会买这个垃圾品牌的东西了
10457631954,1661236690,库迪咖啡,2023-10-09,1,1.4.6,其他,欺骗消费者,说是攒星换周边礼品，根本不给换，就说没货
10454978840,1661236690,库迪咖啡,2023-10-09,1,1.4.6,其他,垃圾员工,卸了
10461046964,1661236690,库迪咖啡,2023-10-10,1,1.4.6,门店与出品,难喝,一股糊味口区
10468072289,1661236690,库迪咖啡,2023-10-12,3,1.4.7,,App不能修改名字？,为什么不能修改名字？为什么不能跟换头像？什么反人类的app？
10471523235,1661236690,库迪咖啡,2023-10-13,1,1.4.7,其他,强制更新app,非要更新，不然不能用
10480008724,499819758,星巴克中国,2023-10-15,2,9.14.0,其他,“残忍离开”这种low B文案居然能出现在星巴克app里面,先不说啡快偶尔抽风用不了，还有页面结构设计问题，点完单要跳来跳去的，就“残忍离开”这种low B文案居然能出现在星巴克App里面我是没想到的，我不参加活动就是“残忍”？
10494121453,1412534170,喜茶GO,2023-10-19,1,3.7.0,支付下单,只能用支付宝支付很不方便,为什么只能用支付宝支付
10494967894,499819758,星巴克中国,2023-10-20,5,9.14.0,,好，很好，非常好，无言形容的nice,算了，就是好
10501355756,499819758,星巴克中国,2023-10-21,1,9.14.0,其他,服务很差,服务很差
10505535090,499819758,星巴克中国,2023-10-22,1,9.14.0,闪退卡顿,App卡的要死,点进去加载不出来，首页卡半天，这么大的企业做东西如此拉垮，去开个淘宝店卖杯子吧
10519527645,1661236690,库迪咖啡,2023-10-26,5,1.4.7,,建议建议,希望能上灵动岛
10523217674,499819758,星巴克中国,2023-10-27,1,9.14.0,登录账号,不让退出,我想退出登陆，提示必须接验证码并且设置密码后才可以退出！自己手机没电，想用家人手机登陆自己有券的账号时，被弄的很糟心
10527756680,499819758,星巴克中国,2023-10-29,1,9.14.0,支付下单,专星送订单派单太恶心了,专星送订单尽然不是根据距离来选择派单的，完全浪费顾客的时间😬
10533848330,1661236690,库迪咖啡,2023-10-30,1,1.4.8,广告推送,骗子公司！骗子活动！,周边只在广告上出线！线下从不补货，只宣传不兑现！白条活动！欺骗消费者感情！浪费消费者时间！
10537162736,1661236690,库迪咖啡,2023-10-31,1,1.4.8,其他,库迪很好 少4颗星问CF要,你没错 都是腾讯惹的祸
10540704911,1504835619,蜜雪冰城,2023-11-01,4,3.1.8,,建议加上实时活动功能,适配一下实时活动来帮助在锁屏界面查看取餐号
10540842291,499819758,星巴克中国,2023-11-01,5,9.14.0,,灰色五星！,灰色五星，永远五星。
10544164148,1661236690,库迪咖啡,2023-11-02,1,1.5.0,其他,喜欢我强制更新吗,钱揣在口袋里喝不到库迪我要急死了
10542397870,499819758,星巴克中国,2023-11-02,5,9.14.0,,谢谢,谢谢您，唯一的尊重中国老百姓的
10541559352,499819758,星巴克中国,2023-11-02,5,9.14.0,,🙏,唯有你为总理黑白了界面🙏
10555211507,1661236690,库迪咖啡,2023-11-05,3,1.5.0,,。,为什么不更新就不能用app😓
10555172107,499819758,星巴克中国,2023-11-05,4,9.14.0,,出一个栗子味儿的新品吧 想喝,1. 出一个栗子味儿的新品吧 想喝 2.啡快点单能不能可以备注打包好，每次点完去取的时候还要等打包
10566240355,1661236690,库迪咖啡,2023-11-09,2,1.5.0,其他,不能修改昵称,app里有选项，不能修改昵称、生日，这app需要进步的地方还有好多啊
10569770965,1661236690,库迪咖啡,2023-11-10,1,1.5.0,登录账号|优惠与价格|门店与出品|客服售后,虚假宣传的品牌,首先作为新品牌做周边，我能理解。问题换了之后门店没货，重庆区域都没货。历经2月还没有喜欢的周边。故第二次客服电话，希望换成咖啡券，竟然又被拒绝。向客服表示注销账号申请后，像挤牙膏似得表示可以赠送2张（之前第一次沟通星值兑换，就已周边上新让我等）。难道一个公司对客户的态度是可以随意拿捏毫无规定的吗，另外周边库存不足为啥要消费者买单。现在已卸载。还是和我的瑞幸9.9
10573365704,499819758,星巴克中国,2023-11-11,5,9.15.0,,Look,Best coffee in the world only Starbucks
10584212137,1412534170,喜茶GO,2023-11-14,1,3.7.2,支付下单,没微信支付,什么时候上架微信支付
10607262910,499819758,星巴克中国,2023-11-20,5,9.15.0,,都iphone15代了，app还不和灵动岛互动匹配吗,。。。
10611672263,1661236690,库迪咖啡,2023-11-21,1,1.5.1,优惠与价格,下载不送优惠券,下载不送优惠券，垃圾
10610779616,499819758,星巴克中国,2023-11-21,2,9.15.0,其他,App点餐流程冗长难用,每天往同一地点叫专星送，一是不会自动首选该地址，二是送餐店会在附近随机，经常变，不会指定常点的店，三是关键信息如店铺名、地址、数量字体贼小，不怕你点不到，四是点餐步骤繁琐
10611833189,1504835619,蜜雪冰城,2023-11-22,5,3.2.0,,好好好,好好好
10615617559,1412534170,喜茶GO,2023-11-23,1,3.7.2,登录账号,做的太垃圾了,更换手机号，注销，居然这么麻烦，无语😓
10618074732,499819758,星巴克中国,2023-11-23,5,9.16.0,,冬日暖阳，滚烫咖啡，值得拥有^_^,今日宜咖啡，宜见面
10627985589,499819758,星巴克中国,2023-11-26,1,9.16.0,其他,文明且仁慈过头的软件,下载的时候还被强迫自动下载垃圾低贱野蛮的国产软件瑞幸咖啡
10631758898,1504835619,蜜雪冰城,2023-11-27,1,3.2.0,闪退卡顿,怎么总是闪退 怎么越升级越不好用 真实的,都闪退了 怎么点
10633209681,499819758,星巴克中国,2023-11-27,5,9.16.0,,很好用,跟抖音能一起用卷，非常方便
10637208157,499819758,星巴克中国,2023-11-28,1,9.16.0,广告推送,广告到无良,第一次遇到开app广告没有关闭按钮！广告推销到丧心病狂的地步！
10648855728,1504835619,蜜雪冰城,2023-12-02,1,3.2.0,登录账号,隔几天就要重新登陆,登陆你牛魔呢
10649377133,499819758,星巴克中国,2023-12-02,1,9.16.0,其他,垃圾一直卡在启动画面,更新新版本之后三天两头卡启动画面，关了重开都没用，只能卸载重装。
10655456831,1661236690,库迪咖啡,2023-12-03,5,1.5.3,,选你的原因,有人把太子当代言人，所以我来库迪了。
10655545553,499819758,星巴克中国,2023-12-03,5,9.16.0,,爱你,每一天
10654235659,499819758,星巴克中国,2023-12-03,1,9.16.0,闪退卡顿,闪退,闪退闪退进不去
10662211442,499819758,星巴克中国,2023-12-05,5,9.16.0,,超爱星巴克！！！,但是app什么时候可以支持星礼卡面容ID支付呀，每天点单输密码很麻烦~
10662142807,499819758,星巴克中国,2023-12-05,5,9.16.0,,太妃,喜欢太妃榛果拿铁！
10663750828,499819758,星巴克中国,2023-12-06,5,9.16.0,,超级喜欢星巴克,非常喜欢星巴克，会经常光顾！
10662700542,499819758,星巴克中国,2023-12-06,1,9.16.0,闪退卡顿,iOS 17.2 App 打不开,1，iOS 17.2 App 打不开 2，每天啡快就想快速点杯咖啡，每次都自以为是的推荐套餐，要再取消，太麻烦。
10669118099,499819758,星巴克中国,2023-12-07,1,9.17.0,闪退卡顿,APP打不开,三天两头打不开，什么时候更新，依托答辩，APP开发下岗算了
10684812210,1661236690,库迪咖啡,2023-12-11,1,1.5.3,其他,App 体验太差,这个 App 居然不能选择少冰 / 去冰。 而且始终显示有信息，进 App 却找不到，也无法消除。
10681633270,499819758,星巴克中国,2023-12-11,1,9.17.0,支付下单,星星更新非常慢！！！,支付宝啡快下单的，好久都没更新星星，要用的时候就不够，特别特别差
10692017690,1412534170,喜茶GO,2023-12-13,1,3.7.4,会员与隐私,会员权限无法使用,拜托官方，这是你家app你也好好运营一下好吗？app上无法使用会员权限，你不是在搞笑吗？
10689900609,499819758,星巴克中国,2023-12-13,5,9.17.0,,🎉🎉🎉🎉,有很多的活动都可以知道
10693712990,499819758,星巴克中国,2023-12-14,3,9.17.0,,希望能尽快支持灵动岛和applewallet,希望能把会员卡放到wallet里，还有希望尽快支持灵动岛
10696268906,1412534170,喜茶GO,2023-12-15,1,3.7.4,登录账号,喜茶你管管你的系统吧,垃圾玩意儿，原本想在小程序注销账号，要下载APP，下载好还登录不了，什么鬼
10696363166,499819758,星巴克中国,2023-12-15,5,9.17.0,,轻奢舒适,氛围感好，服务好
10711520107,1504835619,蜜雪冰城,2023-12-18,5,3.2.4,,意见,提个建议，小雪可以出个冰雪王会员买奶茶霸屏吗，就和瑞幸差不多的那种，听好的感觉
10711190819,1661236690,库迪咖啡,2023-12-18,1,1.5.3,门店与出品|广告推送,售后骚扰电话,买联名难喝app如实写评价后遭商家骚扰电话
10720880616,1661236690,库迪咖啡,2023-12-19,1,1.5.3,其他,人不配做好，很难和瑞幸比,你们要和瑞幸比吧，这个服务这个体验一塌糊涂，50瑞幸吧，人员需要培训合格在上岗
10721242728,499819758,星巴克中国,2023-12-19,4,9.17.0,,闪退问题,总是会闪退，在外送买单界面
10729692961,499819758,星巴克中国,2023-12-21,1,9.17.0,闪退卡顿,app打不开,一直卡在人鱼界面，你想干嘛？
10737435409,499819758,星巴克中国,2023-12-23,1,9.17.0,闪退卡顿,闪退,非常不好用
10740145095,1504835619,蜜雪冰城,2023-12-24,1,3.2.5,闪退卡顿,差到极致,完全打不开APP，一打开就闪退，为了看年报来下载的，结果下载好几次一打开就闪退，小程序也看不了年报完全点不开，不能把问题能弄好一点吗？这么差，什么玩意。
10752884726,1412534170,喜茶GO,2023-12-27,3,3.7.4,,闪退，一直闪退,说实话真不想打低星，可这...我用着闪退，歇了重装一直闪退，能好好的更一下版本吗？现在喝喜茶我都得用美团饿了么，会员也白开了
10760658443,1504835619,蜜雪冰城,2023-12-29,4,3.2.5,,闪退进不去,原来还能用，现在闪退进不去了是什么问题呀？根本用不了
10761457284,1661236690,库迪咖啡,2023-12-29,1,1.5.3,配送履约,2公里都不没有配送，美团却可以，不知道在干嘛,2公里都不没有配送，美团却可以，不知道在干嘛
10766817065,499819758,星巴克中国,2023-12-31,5,9.18.0,,新年快乐🎆,新年快乐🎆
10765851478,499819758,星巴克中国,2023-12-31,5,9.18.0,,星巴克,不糙
10776890924,499819758,星巴克中国,2024-01-02,1,9.18.0,登录账号,App登录不了,真的很无语，不论是app还是小程序都登陆不进去，一直显示错误错误，不知道怎么回事，真的没有耐心了。
10773917563,499819758,星巴克中国,2024-01-02,1,9.18.0,支付下单|会员与隐私,希望能有删除订单的选项,我觉得应该有删除订单的选项，涉及隐私的问题
10780858472,1661236690,库迪咖啡,2024-01-03,1,1.5.5,其他,垃圾流氓,我用苹果这么多年还是第一次评论 这么大的牌子 这么搞笑？ 你app更新就更新啊 交互界面没有关闭更新按钮  强制更新？也太搞笑了吧 又不是非用你们app不可
10778626250,1661236690,库迪咖啡,2024-01-03,4,1.5.5,,仅从APP的使用感而言,1、希望增加咖啡日历、勋章功能，和瑞幸一样，能看到一个月哪些天喝了，收集勋章也是一种乐趣 2、希望统一所有平台的订单，把饿了么和美团外卖订单都显示在APP中
10781785687,499819758,星巴克中国,2024-01-03,1,9.18.0,闪退卡顿,最近经常打不开是怎么回事？,打开就是一片空白，等了半天也是没啥反应！ 卸载了重装就好了，但是过了两天又是一样？ 到底怎么回事？
10785415171,1661236690,库迪咖啡,2024-01-04,1,1.5.7,门店与出品,难喝,真的难喝 找文盲更不喝了  怕喝了会变文盲
10785323531,499819758,星巴克中国,2024-01-04,1,9.18.0,闪退卡顿,垃圾，更新后打不开,垃圾，更新后打不开，垃圾，更新后打不开，垃圾，更新后打不开，垃圾，更新后打不开
10789831735,499819758,星巴克中国,2024-01-05,1,9.18.0,闪退卡顿,app 打不开,这app已经好几天打开以后，除了一个logo啥也没有了
10789005780,499819758,星巴克中国,2024-01-05,5,9.18.0,,很不错,一直喜欢星巴克 喜欢氛围感 很好喝
10791320009,499819758,星巴克中国,2024-01-06,1,9.18.0,其他,越来越差,你看什么行业好，看招的服务员前台的质量你就知道了，素质么也层次不齐，一年不如一年
10795337939,499819758,星巴克中国,2024-01-07,5,9.18.0,,华阳城星巴克,很不错服务 安静
10794363137,499819758,星巴克中国,2024-01-07,3,9.18.0,,位置信息,怎么没有定位设置
10808380123,499819758,星巴克中国,2024-01-10,5,9.18.0,,加油👏,加油👏
10809192085,1504835619,蜜雪冰城,2024-01-11,1,3.2.5,支付下单,不理解,你都有app了 结果付完钱还得跳转到支付宝小程序 那你app的意义在哪里？
10812727135,499819758,星巴克中国,2024-01-12,3,9.18.0,,App最近打不开？,为什么最近总是打不开你们的app！？？？？？
10823764977,499819758,星巴克中国,2024-01-14,1,9.18.0,支付下单|配送履约,太次了,地址选错了，找了半天没有修改地址、取消订单之类的，骑手也联系不上，太次了，再也不想用这个app
10823954873,1661236690,库迪咖啡,2024-01-15,1,1.5.8,其他,到现在还不支持开发票,都这么久了app还不能开发票，没事还是多和瑞幸多学习吧
10824105407,499819758,星巴克中国,2024-01-15,1,9.18.0,闪退卡顿,最近总是打不开,最近总是打不开
10828258064,499819758,星巴克中国,2024-01-16,2,9.18.0,其他,更新不了,点击更新总是进行不了噢
10828067209,499819758,星巴克中国,2024-01-16,1,9.18.0,闪退卡顿,经常卡死在欢迎界面,经常卡死在白底logo页面，非得重装才能正常使用。使用一次之后，又出现卡死情况，死循环。
10834219724,1661236690,库迪咖啡,2024-01-17,1,1.5.9,其他,这一分是给丑博的,绝了哥九漏鱼🤮
10834879688,499819758,星巴克中国,2024-01-17,1,9.18.0,其他,最近app总卡在白色界面,删了重下过一会又会卡
10838581005,1504835619,蜜雪冰城,2024-01-19,5,3.2.6,,很喜欢,非常不错
10838860925,1661236690,库迪咖啡,2024-01-19,1,1.5.9,其他,不喜欢这个代言人,看标题
10850247208,499819758,星巴克中国,2024-01-21,5,9.18.0,,便宜点就好了,一中心没有坐的地方
10879800374,1661236690,库迪咖啡,2024-01-29,3,1.6.0,,热咖太难喝了！！！,库迪的热咖啡口味真的需要改进一下！！！真的很不好喝，很赶客。我们公司的人夏天真的很爱库迪，冬天真的喝不下去啊😭
10879330849,499819758,星巴克中国,2024-01-29,1,9.18.0,闪退卡顿,打开就白屏,重新下载安装也是白屏
10886440049,499819758,星巴克中国,2024-01-31,1,9.18.2,其他,一直不适配 iOS 的深色模式，差评,一直不适配 iOS 的深色模式，差评
10891736715,1504835619,蜜雪冰城,2024-02-01,1,3.2.7,配送履约|门店与出品,能配送的门店太少,我在北京想喝奶茶了点再外卖，唯一一家东关大桥的门店能买但没有配送服务，我在河北住的时候那附近也有一家门店很近所以我不去点外卖，就是想点外卖的时候不给送，近处又能自己买，很无奈
10891569583,499819758,星巴克中国,2024-02-01,1,9.18.2,闪退卡顿,一直在logo白屏界面,app更新之后还是这个问题，啥时候能处理一下啊
10888019502,499819758,星巴克中国,2024-02-01,1,9.18.2,配送履约|客服售后,真不好用…. 客服也很傲慢,1） 地址必须是可以搜索出来的，搜不出来的添加不了。客服说填同一栋楼中其他公司的地址，再写我们公司的门牌号，骑手会看懂的。谁觉得这么说合理？ 万一送错了，是骑手的错吗？ 2）下午5:30一过，信息发不出去了…. 客服自动下班了…. 这是服务业吗？！我怎么上图片！  3） 客服要我发图片证明一下地址添加不进去；第一次图片发错了，有一些敏感信息，但是无法撤回。  就为了一个免费的专星送券，花了我半个小时，….太差劲了。
10895484768,499819758,星巴克中国,2024-02-02,1,9.18.2,闪退卡顿,啥情况打不开总要重装？,无语了
10896117581,499819758,星巴克中国,2024-02-03,1,9.18.2,闪退卡顿,经常性打不开app,经常打不开app，就死那白色页面里，排队买咖啡，就尬那，真是服了，体验感太差！
10905017471,1412534170,喜茶GO,2024-02-05,5,3.7.5,,服务太好了,服务满分
10906414137,1661236690,库迪咖啡,2024-02-05,1,1.6.0,其他,体验太差了,app的体验比小程序差太多了……每次打开半天连不上网真的有毒
10916421909,499819758,星巴克中国,2024-02-08,5,9.18.2,,暖心,小姐姐很温柔，有次天气非常冷，大概-6°C～7°C的天气，点单的时候点错了，点成冰饮，小姐姐贴心的问我是要冰的吗，我才意识到点错了，又改成了热饮，超级暖心
10929607062,499819758,星巴克中国,2024-02-11,1,9.18.2,门店与出品,城市,万宁有门店，但是在啡快里搜不到万宁市
10940462497,1412534170,喜茶GO,2024-02-14,4,3.7.5,,添加取茶特效,瑞幸咖啡的黑金和九色鹿取餐时店内屏幕会有特殊动画，希望喜茶的黑卡会员取茶时店内电视也能有特殊动画
10944267743,1504835619,蜜雪冰城,2024-02-16,5,3.2.7,,好好好,好用！
10945649792,499819758,星巴克中国,2024-02-16,1,9.19.1,闪退卡顿,？,求助 ！！ 为啥点开了直接闪退啊
10948129698,1504835619,蜜雪冰城,2024-02-17,5,3.2.7,,挺不错的,饮料很好喝
10958697024,1504835619,蜜雪冰城,2024-02-19,5,3.2.7,,雪王,很方便
10967574527,499819758,星巴克中国,2024-02-22,5,9.19.2,,非常好,非常方便
10976837127,499819758,星巴克中国,2024-02-24,2,9.19.2,支付下单|配送履约|门店与出品,不能随送餐地址选择最近门店，也不能预设常买店铺,真的很愚蠢，附近两家可送门店，一家在700m且出单顺畅，另一家在2.2公里且常年爆满，每次专星送都自动要从更远且业务量更大更慢的店送，都要手动切换，并且哪怕切换过，当天再进购买页面又跳回去了；只要一没注意直接点了付款就再也没办法修改配送门店了，地址匹配这么愚蠢好歹也出个常用店铺/预设店铺有优先的功能吧，真的很烦
10981160483,1504835619,蜜雪冰城,2024-02-26,5,3.3.0,,新界面挺好,简洁多了
10983614369,499819758,星巴克中国,2024-02-26,5,9.19.2,,安装了星巴克app,每次到新的城市，打开星巴克app，就是一份心安和幸福。有一次半夜在首都机场，一出机场就闻到咖啡香，很治愈。
10982237047,499819758,星巴克中国,2024-02-26,3,9.19.2,,app太占容量,不太理解这个app为什么这么占容量，比淘宝京东还大，建议开发者优化一下
10988343641,1504835619,蜜雪冰城,2024-02-28,5,3.3.0,,🉑,🉑
11006729179,1504835619,蜜雪冰城,2024-03-04,5,3.3.0,,喜欢好用,但是好像和小程序区别不大，希望可以加一点APP专属的功能
11013199087,499819758,星巴克中国,2024-03-05,1,9.19.2,门店与出品|客服售后,客服真的太垃圾了,排队等候42个人，终于到我了，让我各种截图。截完了给我转接给另一个客服，然后另一个客服回了句“以城市门店库存显示为主”就挂了。我？？？？那你们转接的意义是什么？浪费时间吗？投诉客服还要重新排队，666
11012877230,499819758,星巴克中国,2024-03-05,1,9.19.2,闪退卡顿,垃圾星巴克,app卡的要死 点个早餐浪费我半小时还点不了
11012809581,499819758,星巴克中国,2024-03-05,4,9.19.2,,手机应用没提供订单删除功能,如题，请改进手机应用
